,msi1427,0,,/,/,/,-2/,/,/,/,/
,AaryanS941,0,,/,/,/,/,/,-1/,/,/
,lucifar1900,0,,/,/,/,/,/,/,/,/
,fshp971,0,,/,/,/,/,-2/,/,/,/
,RUDRA_DAS,0,,/,/,/,-1/,/,/,/,/
,sengi,0,,/,/,/,/,/,/,-3/,/
,BumbleBeee,0,,/,/,/,/,/,/,/,/
,prerak872,0,,/,/,/,-1/,/,/,/,/
,madhabkarmaker1999,0,,/,-4/,/,/,/,/,/,/
,tripPple_A,1,,/,/,/,+2/,/,/,-3/,/
,n_dao107,1,,/,/,/,/,+2/,/,/,/
4354,piratebyte,0,0,/,/,/,/,/,-1/,-1/,/
4354,codeblockser,0,0,/,/,-4/,/,/,/,/,/
4279,Aviously,1,119,/,/,/,/,/,/,+/01:59,/
4280,rizvee137,1,120,/,-2/,+2/01:40,/,/,/,/,/
3669,Panelatta,1,26,/,-1/,+/00:26,-3/,/,/,/,/
3669,kawali69,1,26,/-2,-3/,+1/00:16,-3/,/,/,-2/,/
3877,sat7978,1,40,/,-1/,+/00:40,/,/,/,/,/
3877,molhaam1,1,40,/,-1/,+/00:40,/,/,/,/,/
4354,Kurtean,0,0,/,/,/,-1/,/,/,/,/
3284,Origenes,2,198,/,/,/,-1/,/,/,+/01:11,+/02:07
3284,Rango_,2,198,/,+2/01:59,+/00:59,/,/,/,/,/
,qiaoyafeng1111,1,,/,+/,/,/,/,/,/,-1/
,mh915,1,,+1/,+/,/,/,-4/,/,/,/
3483,moeis0,1,15,/,-1/,+/00:15,-1/,/,/,/,/
3483,utkarshv3,1,15,/,-1/,+/00:15,-1/,/,/,/,/
,avi_karnik,1,,/,+/,/,/,/,/,/,/
,MrLolthe1st,1,,/,/,/,/,/,/,+/,/
4075,humble_man,1,64,/,-1/,+/01:04,/,/,/,/,/
4075,PaulinaD,1,64,/,+/01:04,-5/,/,/,/,/,/
,k1nval,0,,/,/,/,-1/,/,/,-2/,/
,Timelooper_ac,0,,/,/,/,/,/,/,-1/,/
,Economic,0,,/,/,/,-1/,/,/,-4/,/
,ashishkr23438,0,,+1/,/,-1/,/,/,/,/,/
,Jhamra,0,,/,/,/,-1/,/,/,/,/
,Vishwa_Patel23,0,,/,/,/,-6/,/,/,/,/
,atrophy98,0,,/,/,/,/,/,/,-1/,/
,its_aks_ulure,0,,/,/,/,/,/,/,/,/
,priyanshu_98,0,,/,/,/,-1/,/,/,/,/
,Jeel_Vaishnav,0,,/,/,/,/,-1/,-1/,-1/,/
,I_Love_Lera_Bulgakova,0,,/,/,/,/,/,/,/,/
,Toptree,0,,/,/,/,/,/,/,/,/
,gsoares,0,,/,/,/,/,-2/,/,/,/
,Bekh,0,,/,/,/,/,/,/,-2/,/
,IgorI,1,,/,/,/,/,/,-1/,/,+2/
,N.Asghari,1,,/,+2/,/,/,/,/,/,/
4354,rishabhagnihotristar02,0,0,/,-2/,/,/,/,/,/,/
4354,nyatashak,0,0,/,-3/,/,/,/,-2/,/,/
4280,naina_gupta,1,120,/,+/02:00,-4/,/,/,/,/,/
4280,Flaaaaaaaag,1,120,/,-2/,+3/01:30,/,/,/,/,/
3669,portgas_d_raf,1,26,/,-1/,+/00:26,/,/,/,/,/
3669,shahshishir.09,1,26,/,/,+/00:26,/,/,/,/,/
3877,Foxy_K,1,40,/,-2/,+1/00:30,-2/,/,/,/,/
3877,pranto_RUET,1,40,/,-1/,+/00:40,/,/,/,/,/
4354,kraftwandler,0,0,/,-1/,-2/,/,/,/,/,/
3286,Helal2627,2,199,/,+2/01:49,+1/01:00,/,/,/,/,/
3286,HanLinZhou,2,199,/,+3/01:16,+3/01:03,/,/,/,/,/
,PK_PRANTO,1,,/,+/,/,/,/,/,-1/,/
,zaki_joho,1,,/,/,/,+/,/,/,/,/
3483,geyanlu,1,15,/-1,-1/,+/00:15,-1/,/,/,-3/,/
3483,pavankatta,1,15,/,-1/,+/00:15,-1/,/,/,-1/,/
,s7d8,1,,/,-3/,+/,/,-5/,/,/,/
,AksTheFlash,1,,/,/,+/,/,/,/,/,/
4075,spectrum48,1,64,/,-3/,+/01:04,-1/,/,/,/,/
4082,kshired,1,65,/,-3/,+2/00:45,-3/,/,/,/,/
,vvvb,0,,/,/,/,-2/,/,/,-3/,/
,devbishnoi,0,,/,/,/,/,/,/,-2/,/
,kshay,0,,/,/,-1/,/,/,/,/,/
,ashikur.rahman,0,,/,/,/,-1/,/,/,/,/
,JasonPV,0,,/,/,/,-4/,/,/,/,/
,imAkash,0,,/,-4/,/,/,/,/,/,/
,SAKIB_ALAMIN,0,,/,/,/,-10/,/,/,/,/
,sofrondr,0,,/,/,/,/,-1/,/,/,/
,andrewtheodore,0,,/,/,/,/,-1/,/,/,/
,Setu15,0,,/,/,-2/,/,/,/,/,/
,zundamochi_1117,0,,/,/,/,/,/,/,/,/
,nocreative1,0,,/,/,-1/,/,/,/,/,/
,monjurul0007,0,,/,-1/,/,/,/,/,/,/
,akashdepth,0,,/,/,/,-2/,/,/,/,/
,wery0,1,,/,/,/,/,-1/,/,+2/,/
,Saiphani724,1,,/,/,/,+2/,/,/,/,/
4354,NayraWeb,0,0,/,-2/,-1/,/,/,/,/,/
4354,Phi_lanthro_pist,0,0,/,-4/,/,/,/,/,/,/
4280,1704050_Musfequa,1,120,/,-4/,+1/01:50,/,/,/,/,/
4284,AbhijeetKns,1,122,/,+1/01:52,-3/,/,/,/,/,/
3669,blueHulk,1,26,+5/-21,-1/,+/00:26,/,/,/,-1/,/
3689,Reigenable,1,27,/,-2/,+/00:27,-2/,/,/,/,/
3877,sachinmaria3,1,40,/,-1/,+1/00:30,-2/,/,/,-1/,/
3877,sde109973,1,40,/,-3/,+/00:40,-2/,/,/,/,/
4354,guillermo_sz,0,0,/,-4/,-3/,/,/,/,/,/
4354,_misaka,0,0,/,-6/,/,/,/,/,/,/
3288,Mr_JSR_98,2,201,/,+2/01:07,+1/01:44,/,/,/,/,/
3288,V4yne,2,201,/,+1/00:18,+7/01:43,/,/,/,/,/
,_VINTAGE,1,,/,/,+/,/,/,/,/,/
,ShahedMM,1,,/,/,/,/,/,/,+/,/
3483,wineColoredDays,1,15,+1/-4,-1/,+/00:15,-1/,/,/,/,/
3483,sidagar,1,15,/,+/00:15,-1/,/,/,/,-1/,/
,anmol1point0,1,,/,+/,/,/,/,/,/,/
,naruhodou,1,,/,+/,/,/,/,/,/,/
4082,3alaa,1,65,/,+4/00:25,-2/,/,/,/,/,/
4082,omarahmed1111,1,65,/,-3/,+1/00:55,-3/,/,/,/,/
,Aplycaebous,0,,/,/,-4/,/,/,/,/,/
,Sara_a,0,,/,/,/,-2/,/,/,/,/
,Izeytee,0,,/,-2/,-1/,/,/,/,/,/
,concentration,0,,/,/,/,/,/,/,-1/,/
,CutieRabbit,0,,/,/,/,/,/,-1/,/,/
,wisteria0410ss,0,,/,/,/,/,-7/,/,/,/
,SINayem_1703163,0,,/,/,/,/,/,/,/,/
,U_M_R,0,,/,/,/,-1/,/,/,/,/
,lxylxy,0,,/,/,/,-7/,/,/,/,/
,flaviu2001,0,,/,/,/,/,-1/,/,/,/
,cjsofHF,0,,/,/,/,/,/,/,/,/
,Sutirami,0,,/-2,-1/,/,/,/,/,/,/
,stellet_,0,,/,/,/,-2/,/,/,/,/
,ffffasttime,1,,/,/,/,/,+2/,/,/,/
,Nasrallah_adel,1,,/,/,+2/,/,/,/,/,/
4354,_enigma_511,0,0,/,-2/,/,/,/,/,/,/
4354,zihadboss,0,0,/,-1/,/,/,/,/,/,/
4284,apg_,1,122,/,-1/,+/02:02,/,/,/,/,/
4286,deren,1,123,/,-7/,+4/01:23,/,/,/,/,/
3689,js_,1,27,/,-2/,+/00:27,/,/,/,/,/
3689,hoenchioma,1,27,/,-1/,+/00:27,/,/,/,/,/
3877,Lenny_Len,1,40,/,-4/,+/00:40,/,/,-3/,/,/
3877,1984_,1,40,/,-1/,+/00:40,/,/,-4/,/,/
4354,saip2823,0,0,/,-2/,/,-1/,/,/,/,/
4354,WonderMouse,0,0,/,/,/,/,/,/,-5/,/
3288,satz015,2,201,/,+2/01:06,+/01:55,/,/,/,/,/
3288,deadbody,2,201,/,+1/01:25,+/01:46,/,/,/,/,/
,rhythm_1703083,1,,/,+/,/,/,/,/,/,/
3483,anmol1point0,1,15,/,-1/,+/00:15,/,/,/,/,/
3483,Mirali,1,15,/,-1/,+/00:15,-5/,/,/,/,/
,vivace_jr,1,,/,/,/,/,+/,/,/,/
,Sparky_14145,1,,/,/,/,/,/,/,+/,/
4082,lazy_coder,1,65,/,-4/,+/01:05,/,/,/,/,/
4086,Helaluddin_brur,1,66,/,-4/,+1/00:56,/,/,/,/,/
,Frame233,0,,/,-1/,/,/,/,/,/,/
,wishcode,0,,/,/,/,-1/,/,/,/,/
,somveersingh,0,,/,-1/,/,/,/,/,/,/
,aspatelakbar,0,,/,-4/,/,/,/,/,/,/
,lukasanarski,0,,/,/,/,/,/,/,/,/
,NoOne0,0,,/,-3/,-2/,/,/,/,/,/
,ec24,0,,/,/,/,-1/,/,/,/,/
,njain3820,0,,/,-10/,-1/,/,/,/,/,/
,Febrin,0,,/,/,/,-1/,/,/,/,/
,Azat_Yusupov,0,,/,/,/,/,-6/,/,/,/
,lucky1740,0,,/,/,/,-1/,/,/,/,/
,jesselingard911,0,,/,/,/,-5/,/,/,/,/
,deidzen,0,,+4/,/,/,-5/,/,/,/,/
,pseuda1999,1,,/,/,/,/,-14/,/,+2/,/
,Htnamus,1,,/,/,+2/,/,-1/,/,/,/
4354,Sesha.Sasi,0,0,/,/,/,/,/,/,/,/
4354,Favarish,0,0,/,-3/,-4/,/,/,/,/,/
4286,mahmudhasanshakil3,1,123,/,/,+3/01:33,/,/,/,/,/
4288,chiragag16,1,124,/,/,+/02:04,/,/,/,/,/
3689,bryancruz,1,27,/,-1/,+/00:27,-4/,/,/,/,/
3689,vlad.polkhovsky,1,27,/,-4/,+/00:27,-4/,/,/,-1/,/
3877,LGM_By_2020,1,40,/,+1/00:30,/,/,/,-1/,/,/
3877,goti158,1,40,/,-3/,+1/00:30,-1/,/,/,/,/
4354,honpray,0,0,/,/,-2/,-1/,/,/,/,/
4354,death_by_overeating,0,0,/,/,-1/,/,/,/,/,/
3292,CHENxz,2,202,/,+1/00:54,+2/01:58,/,/,/,/,/
3292,Ha_Ha_Ha,2,202,+2/-1,+1/01:22,+/01:50,/,/,/,/,/
,4mda4mda,1,,/,/,/,/,+/,/,/,-3/
,yang12138,1,,/,/,/,/,/,/,+/,/
3483,habiburrahmanshamimm,1,15,/-2,+/00:15,/,/,/,/,/,/
3483,TheHarshShow,1,15,/,+/00:15,-3/,-3/,/,/,/,/
,amiralisalimi,1,,/,+/,/,/,/,/,/,/
,I-Love-Islam,1,,/,/,/,/,/,-1/,/,+/
4086,krishnachachidak,1,66,/,-6/,+/01:06,/,/,/,/,/
4086,shahdhairya678,1,66,+1/-3,-2/,+1/00:56,/,/,/,/,/
,x_zadfar,0,,/,/,/,-1/,/,/,/,/
,misclicked,0,,/,-1/,/,/,/,/,/,/
,bhowmik,0,,/,/,/,-3/,/,/,/,/
,sid_10,0,,/,/,-1/,/,/,/,/,/
,Photon_,0,,/,/,/,/,/,-2/,/,/
,mithun,0,,/,/,/,/,/,/,-1/,/
,_Fizzz_,0,,/,-2/,-2/,/,/,/,/,/
,namit27,0,,/,/,-2/,/,/,/,/,/
,mu_xia_xiu_ji,0,,/,/,/,-3/,/,/,/,/
,slicedclementines,0,,/,/,/,-1/,/,/,/,/
,Abhijith190300,0,,/,/,/,-1/,/,/,/,/
,moustafa.mk,0,,/,/,/,-2/,/,/,/,/
,Molo5ya,0,,/,/,/,-1/,/,/,/,/
,msnitiz,1,,/,/,+2/,/,/,/,/,/
,Solo_Player.,1,,/,/,/,+2/,/,-5/,/,-1/
4354,judas11,0,0,/,-1/,/,/,/,/,/,/
4354,tianliang123,0,0,/,/,/,/,/,/,/,/
4288,Fahim_HN,1,124,/,+1/01:54,/,/,/,/,/,/
4288,Josh6789,1,124,/,+2/01:44,/,/,/,/,/,/
3689,abcd,1,27,+2/,-2/,+/00:27,-2/,/,/,/,/
3689,yashrajkakkad,1,27,/,-3/,+/00:27,-2/,/,/,/,/
3877,acm2k__,1,40,/,-1/,+/00:40,/,/,/,/,/
3877,iwanna,1,40,/,-1/,+1/00:30,-1/,/,/,/,/
4354,Saidov_Abdullo,0,0,/,-1/,/,/,/,-1/,/,/
4354,web_programmer,0,0,/,/,/,/,/,/,/,/
3292,asdsdlgl,2,202,/,+/01:42,+/01:40,/,/,/,/,/
3295,B_oost,2,203,/,+4/00:48,+3/01:25,-1/,/,/,/,/
,sparshkedia,1,,/,+/,/,/,-1/,/,/,/
,shible,1,,/,/,/,-2/,/,/,+/,/
3483,Loliv,1,15,/,-1/,+/00:15,-2/,/,/,/,/
3483,habdala70,1,15,/,/,+/00:15,/,/,/,/,/
,linpaws07,1,,/,/,/,/,/,/,+/,/
,yum,1,,/,/,/,/,+/,/,/,/
4086,226charles,1,66,/,-1/,+2/00:46,/,/,/,/,/
4086,monjurul0007,1,66,/,-2/,+/01:06,/,/,/,/,/
,WillMA,0,,/,/,/,/,/,/,-4/,/
,NDK218,0,,/,/,/,/,/,/,/,/
,crazy__1234,0,,/,/,/,-3/,/,/,/,/
,Strange_Evil,0,,/,/,/,-1/,/,/,/,/
,Kelly,0,,/,/,/,-5/,/,/,/,/
,RDmitriyS,0,,/,/,/,-3/,/,/,/,/
,alexOLO,0,,/,-1/,/,-1/,/,/,/,/
,a999,0,,/,-2/,/,/,/,/,/,/
,GuptaGaurang,0,,/,-1/,/,/,/,/,/,/
,Punju,0,,/,/,/,-1/,/,/,/,/
,mblazev,0,,/,/,/,-3/,/,/,/,/
,sahilshelangia,0,,/,/,/,-1/,/,/,/,/
,KoalaMu,0,,/,/,/,/,-4/,/,/,/
,nishant.ns19,1,,/,/,/,+2/,/,/,/,/
,deadlykiller08,1,,/,+2/,/,/,/,/,/,/
4354,vinay_pundir,0,0,/,-7/,-3/,/,/,/,/,/
4354,khokharnikunj8,0,0,/,-1/,/,/,-10/,/,/,/
4288,RsmJ98,1,124,/,-1/,+/02:04,/,/,/,/,/
4292,AndrewLopes,1,125,/,+1/01:55,-3/,/,/,/,/,/
3689,SHAZzZ,1,27,/,-1/,+/00:27,-3/,/,/,/,/
3689,stuvwxyz,1,27,/,-2/,+/00:27,/,/,/,/,/
3877,ahmedfouadnew,1,40,/,-2/,+1/00:30,/,/,/,-1/,/
4354,mumu26,0,0,/,/,/,/,/,/,-1/,/
4354,NazmusSakib,0,0,/,-1/,/,/,/,/,/,/
3295,lengocphuc0099,2,203,/,+4/01:13,+2/01:10,/,/,/,/,/
3297,NreK,2,204,/,+/02:03,+1/01:11,/,/,/,/,/
,makeru,1,,/,/,/,+/,/,/,/,/
,linxilinxi,1,,/,/,/,/,+/,/,/,/
3483,OmarNaseer,1,15,/,-4/,+/00:15,-1/,/,/,-8/,/
3483,NorthKing,1,15,/,-2/,+/00:15,-1/,/,/,/,/
,NSedov,1,,/,/,+/,/,/,/,/,/
,cvonder,1,,/,/,/,+/,/,-4/,/,/
4086,Narges97,1,66,/,-1/,+/01:06,/,/,/,/,/
4086,tianyan,1,66,/,/,+/01:06,-1/,/,/,/,/
,Happy_Coding,0,,/,/,/,-1/,/,/,/,/
,rsan,0,,/,/,/,/,/,/,/,/
,robertlangdon,0,,/,/,-6/,-1/,/,/,/,/
,harjacober,0,,/,-1/,/,/,/,/,/,/
,Brijesh1in,0,,/,/,/,-1/,/,/,/,/
,sunil_bswl,0,,/,/,/,-1/,/,/,/,/
,vd_patel,0,,/,/,/,-1/,/,/,/,/
,TTTT0720,0,,/,-1/,-1/,-2/,/,/,/,/
,Rashad_Sallam98,0,,/,-1/,/,/,/,/,/,/
,Amcodes,0,,/,/,/,/,/,/,/,/
,SavicS,0,,/,/,/,/,/,-1/,/,/
,scau_json,0,,/,/,/,-1/,/,/,/,/
,Dronzer1997,0,,/,-1/,-3/,/,/,/,/,/
,1500max,0,,/,/,/,-11/,/,/,/,/
,typedef_2000,1,,/,/,/,+2/,/,/,/,/
4354,delirious-graph,0,0,/,/,/,/,/,-1/,/,/
4354,paulll,0,0,/,-1/,/,/,-3/,-4/,/,/
4292,YahiaSherif,1,125,/,+/02:05,/,/,/,/,/,/
4292,strongshahruz,1,125,/,-5/,+4/01:25,/,/,-1/,/,/
3689,hotash_coder,1,27,/,-9/,+/00:27,/,/,/,/,/
3689,mOzis_bot,1,27,/,-2/,+/00:27,/,/,/,/,/
3877,sharadha99,1,40,/,-2/,+/00:40,/,/,/,/,/
3877,vohrab1896,1,40,/,/,+/00:40,/,/,/,/,/
4354,williamherr2001,0,0,/,-2/,/,/,/,/,/,/
4354,Sarvar1299,0,0,/,-1/,/,/,/,-2/,/,/
3297,dxyloveljj,2,204,/,+/01:41,+/01:43,-2/,/,/,/,/
3299,heheh,2,205,+1/-3,+4/02:14,+/00:31,-3/,/,/,-2/,/
,anzuof,1,,/,/,/,/,-5/,/,+/,/
3483,ydnhaha,1,15,/,-3/,+1/00:05,-1/,/,/,/,/
3483,shaf_wa_nur,1,15,/,/,+/00:15,/,/,/,/,/
,YahiaBadr,1,,/,/,/,-3/,/,/,+/,/
,Sshovon,1,,/,/,+/,/,/,/,/,/
4086,cykel,1,66,/,-1/,+3/00:36,-2/,/,/,/,/
,cutmdo,0,,/,/,/,/,/,/,/,/
,hyperion_1724,0,,/,/,/,/,/,/,/,/
,noob99,0,,/,/,/,/,/,/,-1/,/
,shubhampal_07,0,,/,/,/,-3/,/,/,/,/
,zarathu,0,,/,-2/,-1/,/,/,/,/,/
,MylnikovNikolay,0,,/,/,/,/,/,/,/,/
,KILLER__AK,0,,/,/,/,/,/,/,/,/
,emre_,0,,/,/,/,/,/,/,/,/
,sidnee,0,,/,/,/,/,/,/,/,/
,r5shivamchaudhary,0,,/,/,/,-2/,/,/,/,/
,lajiyuan,1,,/,/,/,/,+2/,/,/,/
,Likhon5,1,,/,/,/,/,/,/,+2/,/
4354,C_Mercy,0,0,/,-1/,/,/,/,/,/,/
4292,chaorrupted,1,125,/,-3/,+4/01:25,/,/,/,/,/
4296,munna33,1,126,/,+1/01:56,/,/,/,/,/,/
3700,Danaa,1,28,/-1,-2/,+/00:28,-2/,/,/,/,/
3877,Jaminurrashid,1,40,/,-8/,+/00:40,/,/,/,/,/
4354,gulshan_1997,0,0,/,/,-1/,/,/,/,/,/
3299,guru3.98,2,205,/,+5/00:59,+/01:36,-1/,/,/,/,/
,FlyWhite,1,,/,/,/,/,+/,/,-1/,/
3505,unlim_image,1,16,/,-3/,+/00:16,-2/,/,-1/,/,/
3505,Kir_P,1,16,/,-1/,+/00:16,-1/,/,/,-2/,/
,shreyansh26,1,,/,/,/,+/,/,/,/,/
,buerdepepeqi,1,,/,/,/,/,/,/,+/,/
4094,janz08,1,67,/,-5/,+/01:07,-1/,/,/,/,/
4094,ffuad,1,67,/,-2/,+/01:07,/,/,/,/,/
,ProximaCentauri,0,,/,/,/,-1/,/,/,/,/
,ruterute1,0,,/,/,/,/,/,/,-1/,/
,Sniper_X,0,,/,-1/,/,/,/,/,/,/
,moniba,0,,/,/,/,-1/,/,/,/,/
,oremor,0,,/,/,/,-6/,/,/,/,/
,Bsher,0,,/,/,/,/,/,/,/,/
,lucasturci,0,,/,/,/,/,/,/,/,/
,HNO2,0,,/,-2/,/,/,/,/,/,/
,Vax,0,,/,/,/,/,-2/,/,/,/
,Harbin,0,,/,-2/,/,-1/,/,/,/,/
,Stucked,0,,/,/,/,/,/,/,/,/
,hello1010,0,,/,/,-6/,/,/,/,/,/
,Diyaa_Koman,0,,/,/,/,-4/,/,/,/,/
,AmdSadi,1,,/,/,/,-5/,/,/,+2/,/
,trungams,1,,/,/,+2/,/,/,/,/,/
4354,subham101,0,0,/-2,-1/,-4/,/,/,/,/,/
4354,Kamlesh_Sahu,0,0,/,/,-3/,/,/,-1/,/,/
4296,xololoxo,1,126,/,+4/01:26,/,/,/,/,/,/
4296,zakwan_hasan,1,126,/,/,+3/01:36,/,/,/,/,/
3700,zhangxu1998,1,28,+1/,-2/,+/00:28,/,/,/,/,/
3700,womiku,1,28,/,+/00:28,/,/,/,/,/,/
3877,Talk_less,1,40,/,-2/,+/00:40,-1/,/,/,/,/
3877,WhiteBeast,1,40,/,-2/,+1/00:30,-2/,/,/,/,/
4354,An10nim4ik,0,0,/,-3/,/,/,/,/,/,/
4354,The-Shadow-Sniper,0,0,/,-2/,/,/,/,/,/,/
3299,Peal_Mazumder,2,205,/,+1/01:39,+2/01:16,/,/,/,/,/
3302,sweetapplein1996,2,206,/,+/01:35,+1/01:41,/,/,/,/,/
,RedPipper,1,,/,+/,/,/,/,/,/,/
,Franco1010,1,,/,/,/,/,/,/,+/,/
3505,amirack003,1,16,/,-3/,+/00:16,/,/,-3/,/,/
3505,viet070420,1,16,/,+/00:16,/,/,/,/,/,/
,abraham14,1,,/,/,/,/,-4/,/,+/,/
,lsantire,1,,/,/,/,/,/,/,+/,/
4094,pauliux00,1,67,+1/,+/01:07,-6/,/,/,/,/,/
4097,codeguy1234567890,1,68,/,+/01:08,-1/,/,/,/,/,/
,mbstu_nitai,0,,/,/,/,/,/,/,/,/
,adityaaaaaaaaaaaaaaa,0,,/,/,/,-2/,/,/,/,/
,ruhul.hb,0,,/,-1/,/,/,/,/,/,/
,like_a_dog,0,,/,/,/,-2/,/,/,/,/
,rakibulhasanmrh,0,,/,-1/,/,/,/,/,/,/
,forgottencsc,0,,/,/,/,/,-5/,/,/,/
,techdevil,0,,/,/,/,-2/,/,/,/,/
,Carson,0,,/,-1/,-1/,/,/,/,/,/
,Valgt,0,,/,/,/,/,-1/,/,/,/
,Choopa_choops,0,,/,/,/,/,/,/,/,/
,Nafis_Faiyaz,0,,/,/,/,/,/,/,/,/
,tjpuxgg,0,,/,/,/,/,/,/,/,/
,AR_Mahee,0,,/,/,/,-1/,/,/,/,/
,DomiKo,1,,/,/,/,/,/,/,+2/,/
,youx,1,,/,/,/,/,/,/,+2/,/
4354,SergiuVictor,0,0,/,/,-4/,/,/,/,/,/
4354,Emily50,0,0,/,-4/,/,/,/,/,/,/
4296,11708032,1,126,/,-2/,+1/01:56,/,/,/,/,/
4300,Rayan_Bashir,1,127,/,+4/01:27,/,/,/,/,/,/
3700,ShadeSlide,1,28,/,-2/,+/00:28,/,/,/,/,/
3700,kklash,1,28,/,-2/,+/00:28,/,/,/,/,/
3895,sukantalus,1,41,/,-2/,+/00:41,/,/,/,/,/
3895,Vardan__02,1,41,/,-1/,+1/00:31,-4/,/,/,/,/
4354,awamry,0,0,/,-6/,/,/,/,-1/,/,/
4354,denis_g_142,0,0,/,-18/,/,/,/,/,/,/
3302,krea7or,2,206,/,+2/02:04,+/01:02,-2/,/,/,/,/
3302,romanovma,2,206,/,+1/01:11,+/02:05,/,/,/,/,/
,-dreamland-,1,,/,/,/,/,/,/,+/,/
,RedDreamer,1,,/,/,/,/,/,/,+/,/
3505,artem_volkov,1,16,/-1,-1/,+/00:16,-6/,/,/,/,/
3505,Lascau,1,16,/,/,+/00:16,/,/,/,/,/
,stefanbalaz2,1,,/,/,/,/,/,/,+/,/
,paablo_escobar,1,,/,/,/,/,/,/,+/,/
4097,PETER666,1,68,/,-2/,+3/00:38,/,/,/,/,/
,LilMeyer,0,,/,/,/,-5/,/,/,/,/
,ikaadil,0,,/,-1/,/,/,/,/,/,/
,just_soso,0,,/,/,/,/,/,/,/,-5/
,Washoum,0,,/,/,/,/,-1/,/,/,/
,LFhase,0,,/,/,/,/,/,/,-1/,/
,smartnj,0,,/,/,/,/,-1/,/,/,/
,ivan100sic,0,,/,/,/,/,-2/,/,/,/
,dihimono,0,,/,/,/,/,/,/,/,/
,kankit276,0,,/,/,/,-1/,/,/,/,/
,dead_inside,0,,/,/,/,/,/,/,/,/
,oleg76,0,,/,/,/,/,/,/,-3/,/
,striver_79,0,,/,/,/,/,/,/,/,/
,mdazmat9,0,,/,/,/,-1/,/,/,/,/
,fake2390_,1,,/,/,/,/,/,/,+2/,/
,sabbir_ul_alam,1,,/,/,+2/,/,/,/,/,/
4354,emmajs16,0,0,/,/,-5/,/,/,-1/,/,/
4354,Qcxygo,0,0,/,-1/,-4/,/,/,/,/,/
4300,BlackLion,1,127,/,-4/,+3/01:37,/,/,/,/,/
4302,rnagasudhakar,1,128,/,/,+2/01:48,/,/,/,/,/
3700,Legendary_27,1,28,/,-2/,+/00:28,/,/,/,/,/
3700,HarlequinCrest,1,28,/,-3/,+/00:28,-1/,/,/,/,/
3895,macho_uno,1,41,/,+2/00:21,-1/,/,/,/,/,/
3895,Mohit_N75,1,41,/,-1/,+/00:41,/,/,-3/,/,/
4354,12662,0,0,/,/,-2/,/,/,/,-1/,/
3305,Fakrul_1703068,2,207,/,+2/01:08,+1/01:49,/,/,/,/,/
3305,UPXXX,2,207,/,+2/01:10,+/01:57,/,/,/,/,/
,i_love_nikita_gautam,1,,/,/,/,+/,/,/,/,/
,Aman312,1,,/,/,/,/,/,/,+/,/
3505,hoffrj,1,16,/,+/00:16,-7/,/,/,/,/,/
3505,MikeMyrzanov,1,16,/-1,-1/,+/00:16,/,/,/,/,/
,Motarack,1,,/,/,/,/,/,/,/,+/
,suvro_datta,1,,/,+/,/,/,/,/,/,/
4097,Mokshanvitha,1,68,/,-1/,+1/00:58,/,/,/,/,/
4097,mmd_bstr,1,68,/,+1/00:58,/,/,/,/,/,/
,suhrobcoder,0,,/,/,-6/,/,/,/,/,/
,ywh,0,,/,/,/,-1/,/,/,/,/
,vlad.polkhovsky,0,,/,/,/,-1/,/,/,/,/
,risubaba,0,,/,/,/,-1/,/,/,/,/
,AC_,0,,/,/,/,/,/,/,-1/,/
,mdrehanzeya,0,,/,/,/,/,-4/,/,/,/
,HumHumMonster,0,,/,/,/,/,/,/,/,/
,1n_sakib1,0,,/,/,/,-1/,/,/,/,/
,wan_d0ge,0,,/,/,/,/,/,/,-1/,/
,A.Kaan42,0,,/,/,/,/,/,-1/,/,/
,Sheryang,0,,/,/,/,/,-1/,/,/,/
,webeseit,0,,/,/,/,/,/,-1/,/,/
,hasanvx,0,,/,-2/,/,/,/,/,/,/
,FarFromRed,1,,/,/,/,/,/,/,+2/,/
,hohomu,1,,/,/,/,/,/,/,/,+2/
4354,WhatIsLove23.7,0,0,/,/,/,/,/,/,/,/
4354,Ez33real,0,0,/,/,/,/,/,/,/,/
4302,Lolimpo,1,128,/,+6/01:08,/,/,/,/,-2/,/
4304,cwdcode,1,129,/,+3/01:39,-3/,/,/,/,/,/
3700,MathForce,1,28,/,/,+1/00:18,/,/,/,/,/
3700,Amadeus_,1,28,/,-3/,+/00:28,-3/,/,/,/,/
3895,Underdog1,1,41,/,-1/,+1/00:31,/,/,/,/,/
3895,xryuseix,1,41,/,-1/,+1/00:31,/,/,/,/,/
4354,shlkmr789,0,0,/,-2/,-1/,/,/,/,/,/
4354,ritesh148,0,0,/,-1/,-2/,/,/,/,/,/
3305,martinezdiego,2,207,/,+3/01:33,+1/01:14,/,/,/,/,/
3308,amankumar1809,2,208,/,+1/01:26,+1/01:42,/,/,/,/,/
,walidsad,1,,/,/,/,/,/,/,+/,/
,neal,1,,/,/,/,/,+/,/,/,/
3505,11eleven,1,16,/,-1/,+/00:16,-2/,/,/,/,/
3505,aman9802,1,16,/,-1/,+/00:16,-1/,/,/,/,/
,sudoBug,1,,/,/,/,/,/,/,+/,/
4097,shubh45,1,68,/,/,+/01:08,/,/,/,/,/
4097,Ramisa_Maliat,1,68,/,+1/00:58,-3/,/,/,/,/,/
,sayefsakin,0,,/,/,/,-2/,/,/,/,/
